index,pcm_t,pcm_h,SP4_t,SP4_h,SP6_t,SP6_h
2294,32.54544,-1.481205,32.55788,-1.266291,32.57449,-1.072442
2295,32.56227,-1.481621,32.57556,-1.267099,32.59062,-1.072769
2296,32.57896,-1.482039,32.5916,-1.267908,32.60781,-1.073099
2297,32.59498,-1.482459,32.60758,-1.268721,32.62358,-1.073431
2298,32.61159,-1.48288,32.62442,-1.269534,32.64063,-1.073762
2299,32.62781,-1.483304,32.63998,-1.270347,32.65658,-1.074095
2300,32.64494,-1.483728,32.65742,-1.271163,32.67301,-1.074427
2301,32.66115,-1.484151,32.6738,-1.271981,32.69056,-1.074758
2302,32.67746,-1.484577,32.69056,-1.2728,32.70638,-1.075089
2303,32.69427,-1.485002,32.70678,-1.273618,32.72282,-1.075421
2304,32.71051,-1.485428,32.72359,-1.274433,32.73918,-1.075754
2305,32.72695,-1.485852,32.7399,-1.275252,32.75478,-1.07609
2306,32.7435,-1.486278,32.75594,-1.276068,32.77309,-1.07643
2307,32.76095,-1.486706,32.7725,-1.276881,32.78824,-1.076774
2308,32.77652,-1.48714,32.7896,-1.277691,32.80556,-1.077116
2309,32.79338,-1.487579,32.80634,-1.278497,32.82106,-1.07746
2310,32.81047,-1.488018,32.8226,-1.279304,32.83884,-1.077804
2311,32.82697,-1.488459,32.83954,-1.280116,32.85592,-1.078151
2312,32.84432,-1.4889,32.85571,-1.280928,32.8716,-1.078498
2313,32.85972,-1.489342,32.87316,-1.281738,32.88848,-1.078845
2314,32.87613,-1.489781,32.88916,-1.282547,32.90469,-1.079194
2315,32.89281,-1.490223,32.90584,-1.283357,32.92124,-1.079545
2316,32.9091,-1.490663,32.92222,-1.284166,32.93732,-1.079896
2317,32.92564,-1.491099,32.93894,-1.284974,32.95474,-1.080247
2318,32.94186,-1.491534,32.95531,-1.285782,32.97106,-1.080598
2319,32.95841,-1.491973,32.97131,-1.286591,32.98743,-1.080953
2320,32.97587,-1.492414,32.98884,-1.2874,33.00382,-1.081318
2321,32.99196,-1.49286,33.00451,-1.288213,33.02192,-1.081689
2322,33.00862,-1.49331,33.02084,-1.289024,33.03778,-1.082063
2323,33.02533,-1.49376,33.03755,-1.289837,33.05304,-1.082438
2324,33.04162,-1.49421,33.05469,-1.290654,33.07039,-1.082813
2325,33.05761,-1.494659,33.07098,-1.291471,33.08596,-1.083189
2326,33.07505,-1.49511,33.08685,-1.292287,33.10233,-1.083566
2327,33.09131,-1.49556,33.10411,-1.293103,33.11975,-1.083942
2328,33.10788,-1.49601,33.12052,-1.293918,33.13578,-1.084319
2329,33.12413,-1.496457,33.1374,-1.294729,33.15375,-1.084698
2330,33.14084,-1.496902,33.15393,-1.295539,33.16831,-1.085079
2331,33.1584,-1.497346,33.16994,-1.296346,33.18641,-1.08546
2332,33.17398,-1.49779,33.18615,-1.297151,33.2018,-1.085843
2333,33.19053,-1.498236,33.20287,-1.297956,33.21846,-1.086228
2334,33.20656,-1.498682,33.21961,-1.298759,33.23553,-1.086614
2335,33.22366,-1.499128,33.23532,-1.299559,33.25174,-1.086998
2336,33.24066,-1.499575,33.25224,-1.300356,33.26846,-1.08738
2337,33.25635,-1.500021,33.2691,-1.301149,33.28539,-1.087759
2338,33.27291,-1.500468,33.2858,-1.301942,33.30232,-1.088138
2339,33.28965,-1.500915,33.3013,-1.302736,33.3179,-1.088518
2340,33.3059,-1.501364,33.31862,-1.303528,33.33516,-1.0889
2341,33.32292,-1.501814,33.33526,-1.304321,33.35092,-1.089281
2342,33.34004,-1.502264,33.35152,-1.305116,33.36831,-1.089661
2343,33.3557,-1.502715,33.36739,-1.305913,33.38443,-1.090041
2344,33.37256,-1.503164,33.38403,-1.306708,33.40101,-1.090422
2345,33.39023,-1.503614,33.40015,-1.3075,33.41816,-1.090803
2346,33.40568,-1.504062,33.41814,-1.308287,33.43442,-1.091184
2347,33.42166,-1.504511,33.43484,-1.309073,33.45066,-1.091566
2348,33.43855,-1.50496,33.44998,-1.309858,33.46756,-1.091948
2349,33.4543,-1.505408,33.46698,-1.310643,33.48441,-1.092331
2350,33.4718,-1.505856,33.48332,-1.311428,33.50026,-1.092719
2351,33.48843,-1.506305,33.5004,-1.312216,33.5162,-1.093106
2352,33.50481,-1.506751,33.51676,-1.313003,33.5331,-1.093494
2353,33.52144,-1.507196,33.53369,-1.313789,33.5492,-1.093884
2354,33.53762,-1.507638,33.55026,-1.314575,33.5668,-1.094275
2355,33.55362,-1.508081,33.56546,-1.31536,33.58344,-1.094668
2356,33.57092,-1.508525,33.58256,-1.316146,33.59956,-1.095061
2357,33.58722,-1.50897,33.59946,-1.316937,33.61531,-1.095456
2358,33.604,-1.509415,33.61546,-1.317731,33.63194,-1.095853
2359,33.6206,-1.50986,33.6321,-1.318524,33.64942,-1.096252
2360,33.637,-1.510303,33.6484,-1.319311,33.66502,-1.096652
2361,33.65396,-1.51075,33.66439,-1.320091,33.68215,-1.097054
2362,33.66989,-1.511199,33.68093,-1.320873,33.6987,-1.097459
2363,33.68691,-1.51165,33.69892,-1.321659,33.71588,-1.097868
2364,33.70362,-1.512096,33.71483,-1.322446,33.73234,-1.098281
2365,33.71973,-1.512541,33.7311,-1.323235,33.74844,-1.098695
2366,33.73676,-1.512986,33.74832,-1.324026,33.76476,-1.099112
2367,33.753,-1.513432,33.76438,-1.324822,33.7819,-1.099534
2368,33.76966,-1.513881,33.78064,-1.32562,33.79785,-1.099957
2369,33.78595,-1.514331,33.79794,-1.326418,33.81472,-1.100383
2370,33.80298,-1.514786,33.81374,-1.327219,33.83183,-1.100813
2371,33.81937,-1.515245,33.83016,-1.328021,33.8474,-1.101246
2372,33.83596,-1.515711,33.8475,-1.328826,33.86381,-1.101677
2373,33.85156,-1.51618,33.86362,-1.329636,33.88144,-1.102106
2374,33.86945,-1.51665,33.87981,-1.330439,33.89808,-1.102537
2375,33.885,-1.51712,33.89625,-1.33124,33.91444,-1.102969
2376,33.90196,-1.51759,33.91326,-1.332037,33.931,-1.103404
2377,33.91831,-1.51806,33.92959,-1.332828,33.9477,-1.103839
2378,33.93477,-1.518532,33.94592,-1.333615,33.9635,-1.104276
2379,33.9512,-1.519008,33.96269,-1.334402,33.9808,-1.104712
2380,33.96833,-1.519487,33.97954,-1.335194,33.99664,-1.105149
2381,33.98496,-1.519967,33.9962,-1.335984,34.0135,-1.105586
2382,34.00142,-1.520444,34.01253,-1.336772,34.03022,-1.106024
2383,34.01822,-1.520919,34.02858,-1.337559,34.04691,-1.106461
2384,34.0354,-1.521393,34.04591,-1.338344,34.06317,-1.1069
2385,34.0514,-1.521866,34.06234,-1.339132,34.0803,-1.107341
2386,34.06805,-1.522336,34.07953,-1.33993,34.09651,-1.10778
2387,34.08474,-1.522803,34.0944,-1.340731,34.11294,-1.108218
2388,34.10037,-1.523267,34.11246,-1.341531,34.12939,-1.108654
2389,34.11724,-1.523726,34.12855,-1.342329,34.1451,-1.109088
2390,34.13367,-1.524182,34.14434,-1.343132,34.16222,-1.109522
2391,34.15112,-1.524638,34.1603,-1.343939,34.17883,-1.109956
2392,34.16704,-1.525092,34.17754,-1.344745,34.19532,-1.11039
2393,34.18298,-1.525548,34.19328,-1.34555,34.2121,-1.110823
2394,34.2002,-1.52601,34.21126,-1.346352,34.22828,-1.111255
2395,34.21744,-1.526477,34.22638,-1.347155,34.24495,-1.111686
2396,34.23368,-1.526946,34.24374,-1.347956,34.26151,-1.112116
2397,34.25075,-1.527419,34.25938,-1.34876,34.27777,-1.112544
2398,34.26641,-1.527893,34.27635,-1.349566,34.29446,-1.112972
2399,34.28356,-1.528365,34.29326,-1.350374,34.31153,-1.113398
2400,34.29941,-1.528834,34.30956,-1.351178,34.328,-1.113822
2401,34.31555,-1.5293,34.32678,-1.351982,34.3449,-1.114242
2402,34.33286,-1.529764,34.34289,-1.35279,34.36067,-1.114661
2403,34.34874,-1.530227,34.3599,-1.353595,34.37715,-1.115081
2404,34.36624,-1.530687,34.37594,-1.354396,34.39308,-1.115498
2405,34.38288,-1.531146,34.39246,-1.355194,34.41075,-1.115916
2406,34.39889,-1.531605,34.40813,-1.355992,34.4266,-1.116336
2407,34.41528,-1.532062,34.42568,-1.35679,34.44324,-1.116759
2408,34.43194,-1.532516,34.44208,-1.357592,34.46034,-1.117185
2409,34.44838,-1.53297,34.45864,-1.358392,34.47679,-1.117616
2410,34.46519,-1.533421,34.47708,-1.359188,34.4928,-1.118049
2411,34.48228,-1.533872,34.49194,-1.359981,34.50941,-1.118483
2412,34.49848,-1.534323,34.50886,-1.360774,34.52672,-1.118918
2413,34.51554,-1.534772,34.52504,-1.361571,34.54286,-1.119355
2414,34.53171,-1.53522,34.54211,-1.362369,34.55908,-1.119795
2415,34.54701,-1.535664,34.55798,-1.363166,34.57658,-1.120241
2416,34.5639,-1.536107,34.57483,-1.363963,34.59282,-1.12069
2417,34.58104,-1.536552,34.59131,-1.364763,34.6092,-1.121136
2418,34.59744,-1.536996,34.60709,-1.365562,34.62643,-1.121583
2419,34.61465,-1.537439,34.6237,-1.366364,34.6414,-1.122031
2420,34.63078,-1.537884,34.64024,-1.367172,34.65866,-1.12248
2421,34.6466,-1.538334,34.65728,-1.367979,34.67541,-1.122932
2422,34.66344,-1.538786,34.6734,-1.368788,34.69262,-1.123388
2423,34.68015,-1.53924,34.69011,-1.369596,34.70971,-1.123848
2424,34.69628,-1.539692,34.70628,-1.370401,34.7255,-1.124309
2425,34.71279,-1.540146,34.7225,-1.371206,34.7425,-1.124769
2426,34.72885,-1.540598,34.73996,-1.372015,34.75876,-1.12523
2427,34.74578,-1.541048,34.75664,-1.372824,34.77455,-1.125698
2428,34.76258,-1.541496,34.77283,-1.373631,34.79187,-1.12617
2429,34.77869,-1.541947,34.78975,-1.374436,34.80799,-1.126641
2430,34.79675,-1.5424,34.80613,-1.375239,34.82495,-1.127113
2431,34.81262,-1.542854,34.82302,-1.376041,34.84134,-1.127586
2432,34.82905,-1.543306,34.8386,-1.376842,34.85747,-1.128059
2433,34.84558,-1.543763,34.85546,-1.377643,34.87403,-1.128535
2434,34.86191,-1.54422,34.8727,-1.378442,34.89032,-1.129012
2435,34.87889,-1.544681,34.88988,-1.379245,34.90622,-1.129486
2436,34.89563,-1.545144,34.90602,-1.380046,34.92389,-1.12996
2437,34.91174,-1.545607,34.92226,-1.38085,34.94006,-1.130433
2438,34.92832,-1.546068,34.93876,-1.381658,34.95642,-1.130904
2439,34.9447,-1.546527,34.95475,-1.382466,34.97183,-1.131374
2440,34.96124,-1.546988,34.97172,-1.383272,34.99,-1.131842
2441,34.97776,-1.547453,34.9881,-1.384077,35.00645,-1.132306
2442,34.995,-1.54792,35.00492,-1.384881,35.02324,-1.132766
2443,35.01198,-1.54839,35.02168,-1.385688,35.03948,-1.133222
2444,35.02707,-1.548862,35.03696,-1.386496,35.05551,-1.133675
2445,35.04458,-1.549337,35.05398,-1.387304,35.07231,-1.134126
2446,35.06134,-1.549818,35.07098,-1.388112,35.08933,-1.134572
2447,35.07738,-1.550301,35.08728,-1.38892,35.10533,-1.135015
2448,35.09513,-1.550791,35.10373,-1.389728,35.12248,-1.13546
2449,35.11014,-1.551283,35.12078,-1.390537,35.1385,-1.135904
2450,35.12698,-1.551776,35.1372,-1.391342,35.15586,-1.13635
2451,35.1439,-1.552271,35.15356,-1.392145,35.17264,-1.136796
2452,35.16079,-1.552765,35.16989,-1.392946,35.18883,-1.137245
2453,35.17721,-1.553256,35.18628,-1.393744,35.20506,-1.137697
2454,35.19361,-1.553744,35.2029,-1.394537,35.22179,-1.138154
2455,35.21051,-1.554231,35.219,-1.395326,35.23738,-1.138615
2456,35.22684,-1.554719,35.23568,-1.396115,35.25464,-1.13908
2457,35.2436,-1.555207,35.25168,-1.396901,35.27116,-1.139545
2458,35.25996,-1.555696,35.26908,-1.397686,35.28758,-1.140012
2459,35.27728,-1.556185,35.28619,-1.39847,35.30415,-1.140481
2460,35.29318,-1.556672,35.30203,-1.39925,35.32088,-1.140952
2461,35.31011,-1.557159,35.31878,-1.400026,35.33708,-1.141425
2462,35.32633,-1.557647,35.33513,-1.400804,35.35342,-1.141904
2463,35.34308,-1.558137,35.3522,-1.40158,35.37043,-1.142387
2464,35.35976,-1.558626,35.3682,-1.402356,35.38684,-1.142878
2465,35.3759,-1.559113,35.38544,-1.403132,35.40332,-1.143372
2466,35.39265,-1.559601,35.40162,-1.403912,35.42066,-1.143868
2467,35.40886,-1.560087,35.41705,-1.404694,35.43778,-1.144366
2468,35.4257,-1.560571,35.434,-1.405478,35.45318,-1.144871
2469,35.44202,-1.561055,35.45174,-1.406269,35.47062,-1.145382
2470,35.45919,-1.561542,35.46745,-1.40706,35.48586,-1.145894
2471,35.47494,-1.56203,35.48402,-1.40785,35.50271,-1.146408
2472,35.4917,-1.562518,35.50021,-1.408637,35.5194,-1.146924
2473,35.50868,-1.563008,35.51752,-1.409424,35.53622,-1.147442
2474,35.52442,-1.563497,35.5337,-1.410211,35.55334,-1.147961
2475,35.54046,-1.563985,35.55058,-1.411,35.56953,-1.148482
2476,35.55781,-1.564473,35.56668,-1.41179,35.5859,-1.149004
2477,35.57441,-1.564961,35.58354,-1.412582,35.6026,-1.149526
2478,35.59065,-1.565447,35.59976,-1.413382,35.61919,-1.150048
2479,35.60713,-1.56593,35.61602,-1.414196,35.6353,-1.15057
2480,35.62405,-1.566409,35.63301,-1.415037,35.65235,-1.15109
2481,35.64081,-1.566887,35.64944,-1.415878,35.66906,-1.151608
2482,35.65672,-1.567363,35.66656,-1.416699,35.68533,-1.152126
2483,35.67367,-1.567836,35.6834,-1.417504,35.70205,-1.152644
2484,35.69058,-1.568306,35.69884,-1.418343,35.71856,-1.153166
2485,35.70694,-1.568776,35.71539,-1.419188,35.73464,-1.153697
2486,35.72324,-1.569244,35.73174,-1.420008,35.75156,-1.154232
2487,35.74009,-1.569714,35.74974,-1.420816,35.76782,-1.154767
2488,35.75614,-1.570184,35.76553,-1.421621,35.78483,-1.1553
2489,35.77316,-1.570656,35.7818,-1.422423,35.80172,-1.155835
2490,35.78974,-1.571131,35.79938,-1.423223,35.81746,-1.156371
2491,35.80722,-1.571609,35.81567,-1.42402,35.83405,-1.156906
2492,35.82372,-1.572089,35.83278,-1.424818,35.85119,-1.157436
2493,35.839,-1.57257,35.84818,-1.425612,35.86688,-1.157964
2494,35.85596,-1.573053,35.8649,-1.426404,35.88374,-1.15849
2495,35.87234,-1.573538,35.8816,-1.427196,35.90123,-1.159016
2496,35.88929,-1.574023,35.89792,-1.427985,35.91684,-1.159541
2497,35.9053,-1.574507,35.9138,-1.428776,35.9329,-1.160064
2498,35.92272,-1.574997,35.93196,-1.429571,35.94965,-1.160586
2499,35.93945,-1.575491,35.9481,-1.430365,35.96701,-1.161106
2500,35.95559,-1.575986,35.96468,-1.43116,35.983,-1.161625
2501,35.97196,-1.576482,35.98038,-1.431952,35.9998,-1.162142
2502,35.98901,-1.57698,35.99624,-1.432741,36.0161,-1.162659
2503,36.00454,-1.577482,36.01364,-1.433526,36.03176,-1.163173
2504,36.02291,-1.577986,36.0307,-1.434312,36.0492,-1.163688
2505,36.03858,-1.578493,36.04684,-1.435106,36.06632,-1.1642
2506,36.05542,-1.579006,36.06361,-1.435902,36.08284,-1.164713
2507,36.07204,-1.579526,36.08002,-1.4367,36.10001,-1.165224
2508,36.08806,-1.580044,36.09698,-1.437499,36.11627,-1.165736
2509,36.10549,-1.580566,36.11291,-1.438294,36.1324,-1.16625
2510,36.12178,-1.581089,36.12968,-1.439087,36.14878,-1.166764
2511,36.13879,-1.581611,36.14642,-1.439878,36.16518,-1.167274
2512,36.15488,-1.582133,36.16235,-1.44067,36.18194,-1.167783
2513,36.17117,-1.582654,36.17954,-1.44146,36.19874,-1.168292
2514,36.18759,-1.583176,36.19587,-1.44225,36.21516,-1.168802
2515,36.20426,-1.583694,36.21207,-1.44304,36.23144,-1.169315
2516,36.22148,-1.584211,36.22971,-1.443838,36.24825,-1.16983
2517,36.23773,-1.584724,36.24519,-1.44464,36.26447,-1.170345
2518,36.25377,-1.585241,36.26178,-1.445441,36.28169,-1.170867
2519,36.27097,-1.585758,36.27856,-1.446241,36.2975,-1.171391
2520,36.28701,-1.586271,36.29422,-1.447036,36.3138,-1.171917
2521,36.30368,-1.586782,36.31156,-1.447825,36.33117,-1.172443
2522,36.31967,-1.58729,36.32808,-1.448611,36.34791,-1.17297
2523,36.33721,-1.587798,36.34416,-1.449395,36.36421,-1.173497
2524,36.35374,-1.588304,36.36122,-1.450179,36.38158,-1.174028
2525,36.37082,-1.588806,36.3779,-1.450964,36.39737,-1.174561
2526,36.38664,-1.589303,36.39414,-1.451759,36.41371,-1.175092
2527,36.40356,-1.589796,36.4112,-1.452557,36.43036,-1.175625
2528,36.4201,-1.590287,36.42756,-1.453355,36.44609,-1.176162
2529,36.43584,-1.590779,36.44372,-1.454155,36.4635,-1.176702
2530,36.45244,-1.591268,36.46045,-1.454956,36.48027,-1.177242
2531,36.4698,-1.591755,36.47688,-1.455752,36.49579,-1.177779
2532,36.48615,-1.59224,36.4931,-1.456543,36.51294,-1.178315
2533,36.5025,-1.592726,36.51047,-1.457332,36.53027,-1.178855
2534,36.51894,-1.593211,36.527,-1.458118,36.54538,-1.1794
2535,36.53558,-1.593696,36.54356,-1.458905,36.56306,-1.179946
2536,36.55219,-1.594181,36.55976,-1.459694,36.57956,-1.180495
2537,36.56865,-1.594665,36.57684,-1.460483,36.59602,-1.181043
2538,36.58484,-1.595148,36.59404,-1.461271,36.613,-1.181594
2539,36.6012,-1.595633,36.60996,-1.462058,36.62877,-1.182148
2540,36.6188,-1.596118,36.62468,-1.462847,36.64619,-1.1827
2541,36.63488,-1.596602,36.6432,-1.463637,36.66267,-1.18325
2542,36.65111,-1.597086,36.65937,-1.46443,36.67825,-1.183804
2543,36.668,-1.597572,36.67615,-1.465222,36.69534,-1.184356
2544,36.68466,-1.598056,36.69168,-1.466019,36.71255,-1.184908
2545,36.70108,-1.598538,36.70866,-1.46682,36.72885,-1.185464
2546,36.7171,-1.599019,36.72611,-1.467624,36.74576,-1.186024
2547,36.73475,-1.599501,36.742,-1.468428,36.76175,-1.186587
2548,36.75134,-1.59998,36.75791,-1.469231,36.77772,-1.187153
2549,36.76721,-1.600456,36.77559,-1.470034,36.7955,-1.187723
2550,36.7846,-1.600933,36.79131,-1.470846,36.812,-1.188294
2551,36.80096,-1.601414,36.80872,-1.47168,36.82737,-1.188865
2552,36.81743,-1.601898,36.8257,-1.472515,36.84479,-1.189432
2553,36.83456,-1.602385,36.84058,-1.473325,36.86055,-1.190001
2554,36.85116,-1.602873,36.8575,-1.474131,36.8775,-1.190569
2555,36.86652,-1.603363,36.87506,-1.474934,36.89446,-1.191139
2556,36.88338,-1.603854,36.89115,-1.475741,36.91152,-1.191714
2557,36.90042,-1.604349,36.90784,-1.476587,36.92667,-1.19229
2558,36.91719,-1.604847,36.92445,-1.477438,36.94305,-1.192866
2559,36.9339,-1.605348,36.94061,-1.478283,36.96025,-1.19344
2560,36.95092,-1.605851,36.95738,-1.479096,36.97674,-1.194012
2561,36.96618,-1.606356,36.97395,-1.479909,36.99216,-1.194582
2562,36.98323,-1.606861,36.99076,-1.480724,37.0104,-1.19515
2563,37.0007,-1.60737,37.00674,-1.481536,37.0262,-1.195716
2564,37.01556,-1.607878,37.02338,-1.482343,37.0426,-1.19628
2565,37.033,-1.608388,37.03903,-1.483148,37.05924,-1.196844
2566,37.05,-1.608899,37.0554,-1.483951,37.07726,-1.197411
2567,37.06576,-1.609416,37.07385,-1.484753,37.0925,-1.197978
2568,37.0823,-1.609934,37.08945,-1.485552,37.10947,-1.198546
2569,37.09871,-1.610454,37.10699,-1.486352,37.12605,-1.199112
2570,37.11589,-1.610973,37.1221,-1.48715,37.14253,-1.199678
2571,37.13268,-1.61149,37.13902,-1.487947,37.15897,-1.200243
2572,37.14908,-1.612006,37.15556,-1.488744,37.17524,-1.200804
2573,37.16588,-1.612523,37.17214,-1.48954,37.19185,-1.201364
2574,37.18153,-1.613043,37.18826,-1.490336,37.20886,-1.201922
2575,37.1991,-1.613569,37.2054,-1.491129,37.22647,-1.202477
2576,37.216,-1.614098,37.22166,-1.491919,37.24198,-1.203031
2577,37.23187,-1.614626,37.23785,-1.492709,37.2581,-1.203586
2578,37.24878,-1.615154,37.25546,-1.493505,37.27365,-1.204141
2579,37.26474,-1.61568,37.27266,-1.494308,37.29198,-1.204695
2580,37.28139,-1.616206,37.28836,-1.49511,37.30786,-1.205252
2581,37.2987,-1.616732,37.30508,-1.49591,37.32473,-1.205811
2582,37.31416,-1.617258,37.32134,-1.496707,37.34113,-1.206375
2583,37.3319,-1.617779,37.33772,-1.497504,37.3583,-1.206946
2584,37.34702,-1.6183,37.35521,-1.498302,37.37518,-1.207521
2585,37.3648,-1.618822,37.37102,-1.499106,37.39169,-1.2081
2586,37.38074,-1.619341,37.38781,-1.499924,37.40767,-1.20868
2587,37.39756,-1.619856,37.40433,-1.500764,37.42359,-1.209259
2588,37.41447,-1.620372,37.42121,-1.501608,37.44127,-1.209837
2589,37.4306,-1.620895,37.43795,-1.502448,37.45825,-1.210415
2590,37.44775,-1.621423,37.454,-1.503266,37.47406,-1.210994
2591,37.46434,-1.62195,37.47106,-1.504078,37.489,-1.211574
2592,37.4802,-1.622476,37.48742,-1.504892,37.50704,-1.212154
2593,37.4982,-1.622999,37.50372,-1.505706,37.52386,-1.212734
2594,37.51356,-1.623521,37.52031,-1.506523,37.53984,-1.21332
2595,37.52968,-1.624041,37.53727,-1.507384,37.55715,-1.213914
2596,37.54679,-1.624561,37.55256,-1.508218,37.57262,-1.214512
2597,37.56328,-1.62508,37.56966,-1.509072,37.59076,-1.215113
2598,37.58072,-1.625599,37.5872,-1.509976,37.60678,-1.215717
2599,37.5967,-1.626116,37.60304,-1.510925,37.62259,-1.216328
2600,37.61305,-1.626634,37.61902,-1.511877,37.63919,-1.216943
2601,37.62903,-1.627152,37.63522,-1.512856,37.65627,-1.217561
2602,37.64595,-1.627672,37.6529,-1.51376,37.67226,-1.21818
2603,37.66255,-1.628194,37.66834,-1.514594,37.68861,-1.218802
2604,37.67989,-1.628715,37.68601,-1.515412,37.70488,-1.219426
2605,37.69613,-1.629237,37.7019,-1.516228,37.7221,-1.220052
2606,37.71268,-1.629761,37.71868,-1.517043,37.73861,-1.220678
2607,37.72978,-1.630282,37.73551,-1.517854,37.75564,-1.22131
2608,37.74606,-1.630803,37.75243,-1.518663,37.7711,-1.221944
2609,37.76251,-1.631321,37.76924,-1.51947,37.78817,-1.222576
2610,37.77972,-1.631837,37.7849,-1.520278,37.80562,-1.223207
2611,37.79547,-1.632352,37.80134,-1.521084,37.82149,-1.223837
2612,37.81304,-1.632867,37.81859,-1.521885,37.83874,-1.224464
2613,37.82893,-1.633384,37.83412,-1.52268,37.85525,-1.225089
2614,37.84538,-1.633901,37.85138,-1.523472,37.8709,-1.225716
2615,37.86197,-1.634418,37.8685,-1.524263,37.88828,-1.226342
2616,37.87883,-1.634936,37.8846,-1.525053,37.90419,-1.226965
2617,37.89482,-1.635454,37.90059,-1.525845,37.92118,-1.227587
2618,37.91167,-1.635973,37.91804,-1.526639,37.93716,-1.22821
2619,37.92762,-1.636488,37.93444,-1.527434,37.95416,-1.228837
2620,37.94514,-1.637002,37.95105,-1.52823,37.97032,-1.229468
2621,37.96185,-1.637518,37.96692,-1.529021,37.98754,-1.230102
2622,37.97786,-1.638038,37.98398,-1.529813,38.00437,-1.23074
2623,37.99489,-1.638561,38.00063,-1.530606,38.02037,-1.231378
2624,38.01122,-1.639087,38.0174,-1.531399,38.03637,-1.232018
2625,38.02735,-1.639612,38.03297,-1.532193,38.0543,-1.232662
2626,38.04457,-1.640136,38.04953,-1.532989,38.06964,-1.233307
2627,38.06026,-1.640659,38.0671,-1.533791,38.08636,-1.233951
2628,38.07652,-1.641184,38.08352,-1.534603,38.10419,-1.234595
2629,38.09396,-1.641709,38.10011,-1.535449,38.12088,-1.235242
2630,38.11,-1.642232,38.11679,-1.536264,38.13636,-1.23589
2631,38.12638,-1.642751,38.13241,-1.537075,38.15305,-1.236533
